25	36	3111	54	41	[9, 7]
40	21	954	43	10	[9, 7]
8	26	2891	17	12	[3, 1]
13	1	3732	45	41	[3, 1]
3	11	2751	61	41	[63, 1]
65	26	2990	63	46	[3, 1]
4	6	3872	55	52	[9, 7]
12	6	2708	59	39	[3, 1]
47	6	1223	57	17	[3, 1]
75	21	2149	61	32	[63, 1]
77	1	123	33	1	[3, 1]
38	31	272	15	1	[3, 1]
1	36	2176	32	17	[3, 1]
6	46	4	1	0	[63, 1]
50	36	580	57	8	[3, 1]
58	21	395	52	5	[3, 1]
4	26	256	16	1	[3, 1]
29	21	3441	25	21	[63, 1]
74	41	2039	2	1	[3, 1]
14	36	2897	41	29	[3, 1]
18	6	2753	61	41	[63, 1]
51	31	1757	7	3	[9, 7]
13	36	3221	61	48	[63, 1]
25	11	54	63	1	[3, 1]
39	31	3059	63	47	[3, 1]
51	21	3980	35	34	[3, 1]
11	16	2909	38	27	[3, 1]
5	31	245	50	3	[3, 1]
63	26	1496	52	19	[3, 1]
59	21	3804	14	13	[3, 1]
34	31	118	35	1	[3, 1]
25	26	2892	17	12	[3, 1]
4	1	1184	45	13	[3, 1]
61	31	1061	27	7	[3, 1]
13	46	69	59	1	[3, 1]
69	11	3172	31	24	[9, 7]
12	31	3686	10	9	[3, 1]
62	21	3368	45	37	[3, 1]
12	16	24	1	0	[63, 1]
55	1	3093	49	37	[63, 1]
35	11	2064	2	1	[3, 1]
45	31	2343	7	4	[9, 7]
52	6	3425	61	51	[63, 1]
55	11	2755	55	37	[9, 7]
77	6	986	54	13	[9, 7]
33	16	1195	24	7	[63, 1]
30	26	2980	11	8	[3, 1]
44	21	1389	59	20	[3, 1]
19	26	2455	5	3	[3, 1]
65	46	3834	47	44	[3, 1]
67	16	187	22	1	[3, 1]
9	6	1434	20	7	[3, 1]
46	11	1817	9	4	[3, 1]
73	26	3634	62	55	[3, 1]
36	46	1632	5	2	[3, 1]
22	16	1771	37	16	[63, 1]
26	16	158	26	1	[3, 1]
65	41	417	59	6	[3, 1]
7	41	2387	12	7	[63, 1]
70	6	2470	63	38	[3, 1]
70	11	3771	63	58	[3, 1]
37	26	2949	25	18	[63, 1]
57	16	1532	8	3	[3, 1]
10	26	3190	59	46	[3, 1]
17	26	3969	32	31	[3, 1]
27	31	1968	52	25	[3, 1]
42	6	648	19	3	[9, 7]
43	36	3822	15	14	[3, 1]
46	41	2723	3	2	[3, 1]
54	11	3551	15	13	[3, 1]
71	1	844	34	7	[3, 1]
15	21	2808	35	24	[3, 1]
76	36	211	58	3	[3, 1]
16	1	277	59	4	[3, 1]
34	26	2517	57	35	[3, 1]
57	31	794	31	6	[9, 7]
28	21	4032	63	62	[3, 1]
67	26	3235	19	15	[9, 7]
58	36	1293	19	6	[9, 7]
47	41	2361	59	34	[3, 1]
23	16	2228	57	31	[3, 1]
2	11	0	0	0	[0, 0]
20	31	441	37	4	[63, 1]
32	6	3963	31	30	[9, 7]
76	26	3450	19	16	[9, 7]
41	1	638	45	7	[3, 1]
20	11	395	52	5	[3, 1]
40	16	2438	42	25	[9, 7]
56	26	3774	51	47	[3, 1]
47	26	3144	43	33	[9, 7]
74	1	277	59	4	[3, 1]
21	46	1887	63	29	[3, 1]
0	11	683	6	1	[9, 7]
54	36	63	63	1	[3, 1]
74	11	3181	58	45	[3, 1]
10	36	1916	62	29	[3, 1]
3	16	3076	4	3	[3, 1]
49	26	655	25	4	[63, 1]
72	1	3871	55	52	[9, 7]
34	6	1923	49	23	[63, 1]
66	31	3525	43	37	[9, 7]
39	26	1709	12	5	[63, 1]
77	46	3544	52	45	[3, 1]
57	11	924	31	7	[9, 7]
1	16	1365	3	1	[3, 1]
72	16	3423	61	51	[63, 1]
6	6	257	16	1	[3, 1]
51	16	2613	58	37	[3, 1]
43	41	357	23	2	[3, 1]
27	21	2589	19	12	[9, 7]
35	36	3633	62	55	[3, 1]
28	41	4005	45	44	[3, 1]
53	21	613	20	3	[3, 1]
23	46	318	13	1	[63, 1]
31	46	4026	59	58	[3, 1]
61	26	18	1	0	[63, 1]
40	6	259	63	4	[3, 1]
6	11	1163	60	17	[63, 1]
18	16	2571	43	27	[9, 7]
19	46	1421	49	17	[63, 1]
43	46	2325	37	21	[63, 1]
38	11	851	53	11	[3, 1]
31	36	3796	41	38	[3, 1]
9	21	2728	3	2	[3, 1]
70	31	133	31	1	[9, 7]
8	36	3554	53	46	[3, 1]
1	21	1	1	0	[63, 1]
45	21	1911	15	7	[3, 1]
55	21	2599	52	33	[3, 1]
18	26	3781	13	12	[63, 1]
49	1	3904	43	41	[9, 7]
40	41	3849	50	47	[3, 1]
53	1	4025	58	57	[3, 1]
22	26	1808	34	15	[3, 1]
26	36	2745	61	41	[63, 1]
14	11	3321	37	30	[63, 1]
3	21	837	44	9	[3, 1]
2	41	2747	61	41	[63, 1]
39	36	1742	47	20	[3, 1]
37	11	935	57	13	[3, 1]
44	11	1066	50	13	[3, 1]
51	26	2402	29	17	[3, 1]
48	21	802	46	9	[3, 1]
18	21	3079	4	3	[3, 1]
32	11	1033	63	16	[3, 1]
15	36	3159	35	27	[3, 1]
40	31	2459	5	3	[3, 1]
23	26	2919	59	42	[3, 1]
38	36	917	58	13	[3, 1]
12	11	1492	11	4	[3, 1]
9	1	3053	55	41	[9, 7]
63	1	3428	49	41	[63, 1]
61	11	3599	33	29	[3, 1]
44	46	848	29	6	[3, 1]
4	46	683	6	1	[9, 7]
11	26	2775	31	21	[9, 7]
6	1	698	47	8	[3, 1]
8	6	2084	57	29	[3, 1]
55	31	311	53	4	[3, 1]
69	16	1074	61	16	[63, 1]
66	16	3155	61	47	[63, 1]
54	21	2798	41	28	[3, 1]
77	21	701	35	6	[3, 1]
25	21	2544	29	18	[3, 1]
65	36	284	29	2	[3, 1]
5	26	1536	8	3	[3, 1]
62	36	2863	63	44	[3, 1]
13	6	4025	58	57	[3, 1]
34	16	3227	33	26	[3, 1]
30	36	570	36	5	[63, 1]
40	46	3287	61	49	[63, 1]
3	41	2745	61	41	[63, 1]
55	6	1729	45	19	[3, 1]
60	6	258	16	1	[3, 1]
51	41	3174	40	31	[3, 1]
77	16	1055	35	9	[3, 1]
25	16	2580	27	17	[3, 1]
13	26	1616	38	15	[3, 1]
40	26	2865	10	7	[3, 1]
3	26	3281	5	4	[3, 1]
60	21	1829	56	25	[3, 1]
4	11	350	35	3	[3, 1]
51	36	3613	17	15	[3, 1]
4	21	3413	6	5	[9, 7]
73	16	3197	41	32	[3, 1]
40	11	2414	56	33	[3, 1]
77	11	1936	55	26	[9, 7]
13	21	323	38	3	[3, 1]
12	46	3921	47	45	[3, 1]
24	31	353	58	5	[3, 1]
3	1	3968	32	31	[3, 1]
3	31	2987	48	35	[63, 1]
6	31	999	41	10	[3, 1]
77	31	3106	62	47	[3, 1]
51	11	379	54	5	[9, 7]
55	41	1666	59	24	[3, 1]
13	41	343	12	1	[63, 1]
25	6	185	22	1	[3, 1]
4	41	441	37	4	[63, 1]
25	31	1027	4	1	[3, 1]
51	46	686	6	1	[9, 7]
4	16	2177	32	17	[3, 1]
55	36	3452	51	43	[3, 1]
60	41	3746	35	32	[3, 1]
40	1	941	61	14	[63, 1]
25	46	38	63	1	[3, 1]
73	46	2142	44	23	[3, 1]
3	36	1770	37	16	[63, 1]
60	26	2030	63	31	[3, 1]
1	6	2049	2	1	[3, 1]
12	1	1801	25	11	[63, 1]
73	21	1143	43	12	[9, 7]
51	6	145	57	2	[3, 1]
56	46	3944	27	26	[3, 1]
12	36	1936	55	26	[9, 7]
31	31	1052	35	9	[3, 1]
25	1	1809	43	19	[9, 7]
34	1	2696	38	25	[3, 1]
13	16	2992	26	19	[3, 1]
25	41	1444	17	6	[3, 1]
11	31	2384	55	32	[9, 7]
77	36	3273	5	4	[3, 1]
60	31	1691	63	26	[3, 1]
73	36	1751	7	3	[9, 7]
13	11	3530	29	25	[3, 1]
26	21	2075	63	32	[3, 1]
8	1	3597	41	36	[3, 1]
52	11	361	34	3	[3, 1]
2	16	2603	63	40	[3, 1]
55	46	2364	26	15	[3, 1]
74	6	3337	27	22	[3, 1]
3	6	2048	2	1	[3, 1]
6	36	2610	58	37	[3, 1]
14	21	2089	49	25	[63, 1]
6	16	1653	57	23	[3, 1]
55	16	2041	2	1	[3, 1]
33	21	3692	61	55	[63, 1]
46	26	1772	37	16	[63, 1]
4	36	674	61	10	[63, 1]
47	36	1579	57	22	[3, 1]
11	1	2314	23	13	[3, 1]
77	41	2370	19	11	[9, 7]
4	31	329	25	2	[63, 1]
18	31	3149	13	10	[63, 1]
9	36	2820	61	42	[63, 1]
15	31	98	42	1	[9, 7]
11	21	3805	14	13	[3, 1]
12	26	3469	59	50	[3, 1]
73	31	3989	38	37	[3, 1]
8	21	1736	59	25	[3, 1]
5	16	2795	63	43	[3, 1]
13	31	2304	16	9	[3, 1]
11	11	3921	47	45	[3, 1]
68	16	4	1	0	[63, 1]
32	1	750	60	11	[63, 1]
14	26	710	52	9	[3, 1]
54	31	1382	62	21	[3, 1]
27	16	2113	31	16	[9, 7]
70	21	1388	59	20	[3, 1]
19	11	1709	12	5	[63, 1]
39	6	2253	20	11	[3, 1]
38	6	2826	29	20	[3, 1]
33	26	2799	60	41	[63, 1]
52	31	1223	57	17	[3, 1]
60	36	2849	23	16	[3, 1]
52	26	1068	23	6	[3, 1]
38	26	1988	35	17	[3, 1]
21	31	1738	33	14	[3, 1]
74	16	2518	13	8	[63, 1]
12	41	2053	2	1	[3, 1]
39	16	3816	44	41	[3, 1]
37	1	3519	57	49	[3, 1]
7	46	1367	3	1	[3, 1]
19	16	2987	48	35	[63, 1]
43	6	3824	15	14	[3, 1]
50	26	1197	41	12	[3, 1]
7	26	1366	3	1	[3, 1]
75	1	1306	47	15	[3, 1]
60	46	1407	32	11	[3, 1]
10	1	1367	3	1	[3, 1]
1	41	682	6	1	[9, 7]
22	46	44	63	1	[3, 1]
43	11	464	53	6	[3, 1]
47	21	2934	60	43	[63, 1]
31	11	1704	12	5	[63, 1]
1	1	2048	2	1	[3, 1]
66	36	4003	44	43	[3, 1]
37	16	2739	3	2	[3, 1]
59	31	1663	32	13	[3, 1]
7	11	3816	44	41	[3, 1]
20	6	553	37	5	[63, 1]
17	1	1737	33	14	[3, 1]
11	46	3412	6	5	[9, 7]
52	1	3138	47	36	[3, 1]
20	21	3220	14	11	[3, 1]
17	6	1633	5	2	[3, 1]
27	26	2945	32	23	[3, 1]
35	6	3994	40	39	[3, 1]
32	26	1826	56	25	[3, 1]
73	11	3298	41	33	[3, 1]
31	41	3485	47	40	[3, 1]
15	6	4068	1	1	[63, 1]
56	41	201	61	3	[63, 1]
9	16	2407	63	37	[3, 1]
35	26	2963	47	34	[3, 1]
66	21	2769	37	25	[63, 1]
39	1	1304	22	7	[3, 1]
42	21	702	35	6	[3, 1]
75	11	1972	27	13	[3, 1]
8	16	433	19	2	[9, 7]
53	26	532	54	7	[9, 7]
30	1	385	32	3	[3, 1]
21	1	2603	63	40	[3, 1]
69	41	963	17	4	[3, 1]
49	36	3588	8	7	[3, 1]
32	31	2930	7	5	[9, 7]
28	16	1461	14	5	[3, 1]
63	21	3628	35	31	[3, 1]
42	36	1669	27	11	[3, 1]
62	41	2848	23	16	[3, 1]
0	36	0	0	0	[0, 0]
0	46	3414	6	5	[9, 7]
31	26	3161	57	44	[3, 1]
10	31	2184	15	8	[3, 1]
62	1	2952	43	31	[9, 7]
10	16	1477	61	22	[63, 1]
46	36	1900	28	13	[3, 1]
28	36	2303	16	9	[3, 1]
8	41	621	33	5	[3, 1]
54	26	758	27	5	[3, 1]
75	31	2016	63	31	[3, 1]
59	16	1609	28	11	[3, 1]
60	1	2011	55	27	[9, 7]
24	26	1882	37	17	[63, 1]
50	6	1342	58	19	[3, 1]
50	21	2119	29	15	[3, 1]
21	11	2181	62	33	[3, 1]
15	46	2259	29	16	[3, 1]
50	46	3935	51	49	[3, 1]
52	36	859	62	13	[3, 1]
26	6	1312	25	8	[63, 1]
22	6	2678	26	17	[3, 1]
70	16	795	36	7	[63, 1]
29	41	2704	50	33	[3, 1]
0	1	2048	2	1	[3, 1]
35	16	2136	23	12	[3, 1]
57	26	3092	53	40	[3, 1]
68	1	1927	17	8	[3, 1]
26	1	3307	26	21	[3, 1]
62	26	965	17	4	[3, 1]
16	36	2990	63	46	[3, 1]
46	16	1416	55	19	[9, 7]
56	1	587	7	1	[9, 7]
48	41	2722	3	2	[3, 1]
17	16	3880	19	18	[9, 7]
29	11	1871	46	21	[3, 1]
6	21	3345	60	49	[63, 1]
44	16	1039	63	16	[3, 1]
16	26	235	35	2	[3, 1]
64	41	1637	5	2	[3, 1]
2	31	463	62	7	[3, 1]
36	16	1766	58	25	[3, 1]
61	46	3347	60	49	[63, 1]
30	31	3938	26	25	[3, 1]
33	11	3163	57	44	[3, 1]
28	1	1941	19	9	[9, 7]
16	46	2458	5	3	[3, 1]
41	41	2226	46	25	[3, 1]
58	46	4049	63	62	[3, 1]
68	11	2949	25	18	[63, 1]
23	41	1911	15	7	[3, 1]
72	11	3374	17	14	[3, 1]
75	26	1386	62	21	[3, 1]
60	16	507	57	7	[3, 1]
12	21	2492	23	14	[3, 1]
5	41	298	55	4	[9, 7]
47	31	3736	57	52	[3, 1]
67	11	1818	9	4	[3, 1]
19	31	2109	33	17	[3, 1]
68	36	1125	51	14	[3, 1]
14	31	2320	30	17	[9, 7]
74	36	1412	29	10	[3, 1]
20	36	3741	23	21	[3, 1]
5	11	2691	35	23	[3, 1]
48	31	1059	58	15	[3, 1]
56	31	3943	27	26	[3, 1]
37	31	2085	55	28	[9, 7]
34	21	3652	37	33	[63, 1]
68	21	3635	62	55	[3, 1]
36	36	696	53	9	[3, 1]
48	26	176	47	2	[3, 1]
36	1	2423	49	29	[63, 1]
9	11	3473	46	39	[3, 1]
63	41	1690	63	26	[3, 1]
6	41	2476	43	26	[9, 7]
21	6	462	62	7	[3, 1]
1	31	2730	3	2	[3, 1]
14	41	2905	55	39	[9, 7]
37	46	1699	41	17	[3, 1]
34	36	1433	20	7	[3, 1]
18	1	3717	54	49	[9, 7]
7	1	1162	60	17	[63, 1]
7	6	2286	43	24	[9, 7]
46	31	3423	61	51	[63, 1]
47	1	1478	61	22	[63, 1]
17	11	3455	32	27	[3, 1]
18	36	1095	56	15	[3, 1]
76	11	2737	3	2	[3, 1]
57	41	3753	12	11	[63, 1]
38	1	3057	63	47	[3, 1]
22	41	1413	29	10	[3, 1]
8	46	1026	4	1	[3, 1]
8	31	2540	50	31	[3, 1]
66	41	2002	45	22	[3, 1]
2	46	489	42	5	[9, 7]
73	6	1558	50	19	[3, 1]
20	16	2702	47	31	[3, 1]
49	6	2660	57	37	[3, 1]
49	31	3868	18	17	[9, 7]
75	46	2087	53	27	[3, 1]
16	31	490	25	3	[63, 1]
30	41	711	23	4	[3, 1]
29	31	429	19	2	[9, 7]
47	11	2331	58	33	[3, 1]
69	21	1171	7	2	[9, 7]
32	46	1392	50	17	[3, 1]
41	31	2671	23	15	[3, 1]
69	26	1423	23	8	[3, 1]
43	31	3991	39	38	[3, 1]
48	36	504	57	7	[3, 1]
6	26	2560	8	5	[3, 1]
8	11	2794	22	15	[3, 1]
70	36	2087	53	27	[3, 1]
7	21	2450	62	37	[3, 1]
23	36	2704	50	33	[3, 1]
1	46	3365	28	23	[3, 1]
35	21	1932	53	25	[3, 1]
41	11	2018	63	31	[3, 1]
18	41	3358	61	50	[63, 1]
47	16	1683	56	23	[3, 1]
50	31	1152	32	9	[3, 1]
1	26	1365	3	1	[3, 1]
18	46	962	17	4	[3, 1]
72	41	889	23	5	[3, 1]
37	41	4070	1	1	[63, 1]
24	41	2995	26	19	[3, 1]
19	36	3984	37	36	[63, 1]
38	41	3617	60	53	[63, 1]
11	41	1910	15	7	[3, 1]
29	1	3929	49	47	[63, 1]
62	11	235	35	2	[3, 1]
56	6	3391	29	24	[3, 1]
33	6	2005	47	23	[3, 1]
1	11	3413	6	5	[9, 7]
67	46	1961	48	23	[63, 1]
57	6	561	51	7	[3, 1]
46	46	2328	44	25	[3, 1]
44	1	1940	19	9	[9, 7]
47	46	1508	19	7	[9, 7]
5	36	1365	3	1	[3, 1]
73	41	3217	14	11	[3, 1]
18	11	2212	50	27	[3, 1]
52	16	2157	19	10	[9, 7]
70	1	574	50	7	[3, 1]
52	21	1409	32	11	[3, 1]
27	41	2030	63	31	[3, 1]
39	11	1151	32	9	[3, 1]
29	26	1520	62	23	[3, 1]
50	1	2196	28	15	[3, 1]
57	1	3558	61	53	[63, 1]
10	6	2825	29	20	[3, 1]
58	1	860	62	13	[3, 1]
63	16	2513	44	27	[3, 1]
16	21	1404	35	12	[3, 1]
5	46	1134	47	13	[3, 1]
48	16	1875	59	27	[3, 1]
53	46	2660	57	37	[3, 1]
31	21	3874	37	35	[63, 1]
15	1	3977	34	33	[3, 1]
14	16	1613	33	13	[3, 1]
33	46	3556	53	46	[3, 1]
71	11	1405	35	12	[3, 1]
24	11	1318	59	19	[3, 1]
53	41	279	44	3	[3, 1]
23	21	2533	55	34	[9, 7]
50	41	980	46	11	[3, 1]
21	21	2568	59	37	[3, 1]
64	11	1990	35	17	[3, 1]
33	31	2785	25	17	[63, 1]
76	21	927	53	12	[3, 1]
24	36	3870	18	17	[9, 7]
30	11	676	61	10	[63, 1]
69	6	2234	11	6	[3, 1]
23	11	771	53	10	[3, 1]
69	31	2230	57	31	[3, 1]
72	6	1318	59	19	[3, 1]
38	21	5	1	0	[63, 1]
75	41	1010	61	15	[63, 1]
64	16	1556	50	19	[3, 1]
21	36	1909	58	27	[3, 1]
67	31	2262	38	21	[3, 1]
14	1	863	19	4	[9, 7]
59	1	1871	46	21	[3, 1]
39	21	959	47	11	[3, 1]
57	36	2649	17	11	[3, 1]
35	46	2461	5	3	[3, 1]
39	46	3916	23	22	[3, 1]
70	41	148	55	2	[9, 7]
58	11	2773	31	21	[9, 7]
70	26	1463	14	5	[3, 1]
75	16	3413	6	5	[9, 7]
42	41	3567	31	27	[9, 7]
30	16	3241	24	19	[63, 1]
11	6	163	25	1	[63, 1]
21	16	433	19	2	[9, 7]
48	1	2762	43	29	[9, 7]
74	46	3700	31	28	[9, 7]
50	16	2231	11	6	[3, 1]
59	41	2142	44	23	[3, 1]
37	6	1391	53	18	[3, 1]
67	6	680	6	1	[9, 7]
38	46	1686	17	7	[3, 1]
64	6	2671	23	15	[3, 1]
44	31	3324	53	43	[3, 1]
66	26	3260	49	39	[63, 1]
41	26	1816	61	27	[63, 1]
38	16	1687	17	7	[3, 1]
42	1	2841	62	43	[3, 1]
46	6	2646	48	31	[63, 1]
62	16	708	52	9	[3, 1]
61	16	3916	23	22	[3, 1]
27	1	963	17	4	[3, 1]
15	41	53	63	1	[3, 1]
61	6	3503	62	53	[3, 1]
14	6	2720	3	2	[3, 1]
36	11	3295	46	37	[3, 1]
76	16	2377	50	29	[3, 1]
20	41	2749	61	41	[63, 1]
43	26	3909	22	21	[3, 1]
50	11	3755	12	11	[63, 1]
75	36	714	63	11	[3, 1]
21	26	1850	31	14	[9, 7]
34	46	1049	43	11	[9, 7]
5	6	2048	2	1	[3, 1]
39	41	1852	42	19	[9, 7]
65	1	1124	51	14	[3, 1]
29	16	1885	63	29	[3, 1]
29	6	3002	15	11	[3, 1]
74	31	3006	15	11	[3, 1]
42	46	383	32	3	[3, 1]
65	6	1402	38	13	[3, 1]
53	36	961	47	11	[3, 1]
26	41	995	37	9	[63, 1]
14	46	762	43	8	[9, 7]
26	46	2554	61	38	[63, 1]
74	21	3420	61	51	[63, 1]
33	41	2326	37	21	[63, 1]
19	21	2898	41	29	[3, 1]
75	6	4044	63	62	[3, 1]
57	21	1059	58	15	[3, 1]
67	41	1522	35	13	[3, 1]
16	41	3223	61	48	[63, 1]
56	11	2338	7	4	[9, 7]
27	36	3281	5	4	[3, 1]
52	46	1553	29	11	[3, 1]
0	6	0	0	0	[0, 0]
69	46	2654	54	35	[9, 7]
11	36	2976	11	8	[3, 1]
29	36	4072	1	1	[63, 1]
74	26	2459	5	3	[3, 1]
29	46	1867	57	26	[3, 1]
10	21	1118	11	3	[3, 1]
22	21	2351	54	31	[9, 7]
49	21	2549	45	28	[3, 1]
71	26	3610	59	52	[3, 1]
17	21	200	41	2	[3, 1]
2	6	681	6	1	[9, 7]
35	41	2028	63	31	[3, 1]
5	1	2815	16	11	[3, 1]
2	26	3755	12	11	[63, 1]
44	36	2638	59	38	[3, 1]
66	6	185	22	1	[3, 1]
58	41	1145	25	7	[63, 1]
23	1	3948	55	53	[9, 7]
52	41	855	24	5	[63, 1]
76	6	435	47	5	[3, 1]
19	41	1081	53	14	[3, 1]
70	46	2510	31	19	[9, 7]
56	16	1381	62	21	[3, 1]
44	41	2533	55	34	[9, 7]
57	46	133	31	1	[9, 7]
0	16	0	0	0	[0, 0]
0	41	2048	2	1	[3, 1]
34	11	1448	17	6	[3, 1]
53	11	4067	1	1	[63, 1]
19	1	2021	63	31	[3, 1]
23	6	1391	53	18	[3, 1]
23	31	1530	59	22	[3, 1]
63	31	1811	52	23	[3, 1]
41	6	1356	3	1	[3, 1]
9	46	324	38	3	[3, 1]
61	21	1190	31	9	[9, 7]
42	16	288	57	4	[3, 1]
7	31	3041	35	26	[3, 1]
17	46	3333	59	48	[3, 1]
61	36	2707	59	39	[3, 1]
62	31	1271	29	9	[3, 1]
0	26	2731	3	2	[3, 1]
56	21	3007	49	36	[63, 1]
76	46	1853	42	19	[9, 7]
62	6	43	63	1	[3, 1]
63	6	1002	45	11	[3, 1]
45	46	3193	59	46	[3, 1]
35	31	1438	57	20	[3, 1]
42	11	1605	51	20	[3, 1]
59	36	2871	57	40	[3, 1]
76	31	3651	46	41	[3, 1]
67	1	3629	35	31	[3, 1]
33	36	2154	19	10	[9, 7]
49	16	341	12	1	[63, 1]
35	1	3584	8	7	[3, 1]
46	21	3197	41	32	[3, 1]
36	6	4027	59	58	[3, 1]
20	46	2764	40	27	[3, 1]
27	11	1948	61	29	[63, 1]
62	46	3848	33	31	[3, 1]
58	16	1514	46	17	[3, 1]
53	31	1451	48	17	[63, 1]
33	1	181	45	2	[3, 1]
67	36	993	33	8	[3, 1]
34	41	804	56	11	[3, 1]
72	36	3310	47	38	[3, 1]
72	21	2482	33	20	[3, 1]
20	26	3906	43	41	[9, 7]
19	6	319	51	4	[3, 1]
24	16	347	59	5	[3, 1]
20	1	1272	29	9	[3, 1]
30	6	42	63	1	[3, 1]
5	21	3385	23	19	[3, 1]
41	16	176	47	2	[3, 1]
31	16	2714	62	41	[3, 1]
36	26	2410	17	10	[3, 1]
27	6	1165	60	17	[63, 1]
45	16	745	11	2	[3, 1]
32	41	1575	13	5	[63, 1]
69	1	2675	49	32	[63, 1]
58	26	2618	61	39	[63, 1]
56	36	1390	56	19	[3, 1]
28	11	2377	50	29	[3, 1]
2	36	2389	12	7	[63, 1]
36	31	3196	41	32	[3, 1]
2	21	1364	3	1	[3, 1]
17	31	1117	11	3	[3, 1]
22	1	3746	35	32	[3, 1]
31	1	2561	8	5	[3, 1]
61	1	755	38	7	[3, 1]
7	36	3348	60	49	[63, 1]
32	16	211	58	3	[3, 1]
31	6	1960	23	11	[3, 1]
9	41	1381	62	21	[3, 1]
27	46	1553	29	11	[3, 1]
0	31	2731	3	2	[3, 1]
66	1	914	9	2	[3, 1]
69	36	452	9	1	[3, 1]
64	36	1185	38	11	[3, 1]
72	46	642	51	8	[3, 1]
61	41	2446	62	37	[3, 1]
30	46	546	15	2	[3, 1]
71	41	2571	43	27	[9, 7]
46	1	1671	49	20	[63, 1]
22	31	3839	16	15	[3, 1]
32	36	2229	57	31	[3, 1]
36	41	2105	35	18	[3, 1]
32	21	2452	5	3	[3, 1]
30	21	3850	50	47	[3, 1]
71	31	2692	35	23	[3, 1]
44	26	3688	10	9	[3, 1]
7	16	2407	63	37	[3, 1]
2	1	8	1	0	[63, 1]
36	21	536	61	8	[63, 1]
28	46	1302	22	7	[3, 1]
76	1	3485	47	40	[3, 1]
68	26	82	50	1	[3, 1]
68	31	1014	61	15	[63, 1]
67	21	4057	63	62	[3, 1]
76	41	624	46	7	[3, 1]
66	46	1160	60	17	[63, 1]
45	6	75	55	1	[9, 7]
16	6	3758	61	56	[63, 1]
68	6	140	59	2	[3, 1]
49	46	3759	61	56	[63, 1]
9	26	1193	55	16	[9, 7]
41	46	1050	39	10	[3, 1]
28	26	2784	25	17	[63, 1]
26	26	1264	55	17	[9, 7]
59	46	2042	2	1	[3, 1]
58	6	2012	57	28	[3, 1]
0	21	1365	3	1	[3, 1]
44	6	127	32	1	[3, 1]
59	11	981	46	11	[3, 1]
22	11	361	34	3	[3, 1]
41	36	1226	10	3	[3, 1]
22	36	2235	11	6	[3, 1]
10	41	739	61	11	[63, 1]
63	36	1909	58	27	[3, 1]
10	11	3163	57	44	[3, 1]
68	41	1879	61	28	[63, 1]
41	21	1719	50	21	[3, 1]
16	16	1226	10	3	[3, 1]
37	21	2306	16	9	[3, 1]
71	16	1075	61	16	[63, 1]
65	31	923	40	9	[3, 1]
58	31	2594	30	19	[9, 7]
59	6	1070	23	6	[3, 1]
10	46	2852	56	39	[3, 1]
65	21	3560	61	53	[63, 1]
59	26	566	29	4	[3, 1]
17	41	1049	43	11	[9, 7]
49	41	2026	63	31	[3, 1]
9	31	459	62	7	[3, 1]
43	16	2063	2	1	[3, 1]
43	1	1796	57	25	[3, 1]
66	11	2682	55	36	[9, 7]
63	11	1995	39	19	[3, 1]
37	36	3661	47	42	[3, 1]
15	11	3460	58	49	[3, 1]
45	11	1586	31	12	[9, 7]
53	16	3666	19	17	[9, 7]
24	6	1569	47	18	[3, 1]
54	6	1451	48	17	[63, 1]
16	11	3871	55	52	[9, 7]
17	36	3057	63	47	[3, 1]
45	36	823	5	1	[3, 1]
42	31	1644	5	2	[3, 1]
48	6	46	63	1	[3, 1]
53	6	1985	33	16	[3, 1]
26	31	3510	7	6	[9, 7]
24	21	1108	37	10	[63, 1]
54	1	1255	62	19	[3, 1]
63	46	1153	32	9	[3, 1]
68	46	1642	5	2	[3, 1]
72	26	1173	7	2	[9, 7]
43	21	2773	31	21	[9, 7]
42	26	3207	23	18	[3, 1]
49	11	3614	17	15	[3, 1]
24	1	1372	3	1	[3, 1]
65	16	848	29	6	[3, 1]
64	1	1909	58	27	[3, 1]
26	11	3888	59	56	[3, 1]
72	31	352	35	3	[3, 1]
15	26	1069	23	6	[3, 1]
24	46	3588	8	7	[3, 1]
65	11	876	14	3	[3, 1]
28	6	2529	34	21	[3, 1]
64	46	217	19	1	[9, 7]
45	26	329	25	2	[63, 1]
28	31	2857	43	30	[9, 7]
54	41	3758	61	56	[63, 1]
48	11	816	5	1	[3, 1]
71	46	1626	63	25	[3, 1]
45	41	3339	27	22	[3, 1]
48	46	3104	33	25	[3, 1]
15	16	3465	13	11	[63, 1]
45	1	2487	28	17	[3, 1]
54	46	2602	63	40	[3, 1]
71	21	2046	2	1	[3, 1]
64	31	3553	53	46	[3, 1]
71	36	3777	51	47	[3, 1]
54	16	2137	23	12	[3, 1]
71	6	644	51	8	[3, 1]
64	26	1128	40	11	[3, 1]
64	21	1193	55	16	[9, 7]
3	47	2048	2	1	[3, 1]
40	37	2512	44	27	[3, 1]
51	2	1064	50	13	[3, 1]
77	27	1865	11	5	[3, 1]
60	12	1701	53	22	[3, 1]
73	2	280	44	3	[3, 1]
25	37	461	62	7	[3, 1]
55	27	2304	16	9	[3, 1]
21	42	1891	13	6	[63, 1]
13	2	1014	61	15	[63, 1]
40	22	1532	8	3	[3, 1]
8	27	2052	2	1	[3, 1]
12	7	3845	49	46	[63, 1]
4	7	2064	2	1	[3, 1]
47	7	4088	1	1	[63, 1]
